poi_id,lon,lat,x,y,edge_id
823937286,13.465601507407406,52.532774025925924,1685.1554465764202,7003.70201202482,1125487853#0
823941231,13.46677745769231,52.52963173846154,1757.49117256701,6652.513548528776,41589552#1
823941233,13.472980227906977,52.52539214418604,2168.255944235658,6172.054894896224,38233801#3
823941234,13.469408034042553,52.52958784255319,1935.822627029207,6643.844006605446,443218977#0
823941235,13.462606412903225,52.5260988483871,1466.1947057422367,6265.595285550691,-8113941#1
823944009,13.471745042857142,52.53414592571429,2105.079850456619,7147.446976398118,-563341819#1
823944010,13.469480919999999,52.53582821333334,1955.4856328051537,7337.809766935185,1081406149#0
823944011,13.470405874999999,52.53267284166666,2010.7793825367698,6985.530828136019,1135133751#2
824110816,13.4741212,52.53297126818182,2263.4785813558265,7013.3882837044075,1183628578#0
824116268,13.465012465000001,52.528075145,1634.0876964269555,6481.930053753778,759139063#1
824116269,13.46030984375,52.52797809625,1314.86219948472,6477.930680063553,151128628#4
824116270,13.463643270833332,52.5251638625,1534.3180267525022,6160.106173378415,694300662
824116271,13.459570122222223,52.52622387407408,1260.5200685648597,6283.892526902258,1128379173#12
824688109,13.477407733333333,52.52569407333333,2469.3162716482766,6199.291135265492,24685976
824688115,13.470117785714287,52.52623364081632,1976.0582541724434,6269.760300971568,23814666
824688117,13.468567926086957,52.52720873478261,1873.222499765281,6380.442357745953,-1152686781#2
827331982,13.456892861538462,52.52602324102565,1078.4274981294875,6265.457125229761,-128391377
884179157,13.45898329,52.55072454,1278.9018844498787,9009.770409846678,
892926494,13.46813018,52.53037768,1851.0087902967934,6733.530727569014,892926494#0
892926495,13.46905188,52.530545800000006,1913.924336681317,6750.902912706137,-892926495#2
892926496,13.46814612,52.53032482,1851.9652155173244,6727.628552694805,892926496#1
895296923,13.473633666666666,52.5317049,2227.4322859096574,6873.238634577021,290075129
921638010,13.463602866666667,52.52905343333333,1540.785904376884,6592.772219805978,-921638010
921653254,13.469191228571429,52.52811297142858,1917.6372161953477,6480.116926472634,1045111724#0
922799720,13.461220725,52.52948045,1380.2130958025227,6643.708460130729,171867095#1
928836455,13.47160665,52.53212835,2090.9412245716667,6923.245550755411,-928836455
939185680,13.467311875,52.546375925,1833.294369172072,8514.077548555098,
939693155,13.46602825,52.546374,1746.253221420222,8515.71294751484,
943420688,13.486031975,52.53635825,3079.24248676782,7373.084653819911,
955949945,13.460007,52.53086146666667,1301.161976000527,6799.064536690712,955949945#1
955950015,13.4609424,52.53062705,1364.053406583611,6771.638718949631,955950015
965203744,13.461404894117647,52.53421272941176,1403.9262654861668,7169.778223350644,-965203744#3
965237748,13.483439655000002,52.5343671,2898.77517992747,7155.314653928392,-1317851590
985567850,13.485067379999998,52.52640426000001,2990.584040734975,6267.346459701657,-985567850#1
1017793581,13.459229828571427,52.5484588,1290.2356428821222,8757.411473043263,
1017793692,13.45892475,52.548971375,1270.7683006313164,8814.863235348836,
1026460366,13.459194625,52.551217875,1294.401823859138,9064.33453354612,
1029410234,13.48408632,52.53827774,2951.7709293162916,7589.345972105861,
1029410235,13.480218671428572,52.53500332857143,2681.805514986685,7230.673353290185,1172699618
1040172511,13.468941533333334,52.52747656666667,1899.1980100657092,6409.693629735149,1040172511#0
1041454496,13.46978426,52.52761908,1956.69998245436,6424.332009980455,23814670
1041455676,13.47128524,52.52729392,2057.751862317091,6386.009270072915,1041455676#1
1052744568,13.460130566666665,52.52632671666667,1298.7825942647178,6294.51967011299,-1052744568#1
1052745386,13.47393615,52.53153275,2247.5442633935018,6853.657779711299,1052745386
1088173966,13.479994075,52.534745775,2665.969389872742,7202.348321212456,-25850459#1
1093740379,13.473311525,52.541828425,2229.401789131807,7999.667361428961,
1093740380,13.473916149999999,52.542765100000004,2272.606052775227,8102.979794296436,
1094529370,13.459299,52.53065156666667,1252.6405512655037,6776.743873436004,-1094529370#1
1094529379,13.460442999999998,52.532261219999995,1334.0565243309247,6954.117678634822,-1094529379#2
1094529397,13.459014920000001,52.533197740000006,1239.418182473979,7060.347017616965,-1094529397#2
1094529398,13.460174839999999,52.5330343,1317.7025704522384,7040.489621872082,1094529398#1
1094529406,13.456897099999999,52.536318099999995,1103.1965368791716,7410.470494916663,4687303#4
1095171390,13.484487914285713,52.536078700000004,2973.8699492356973,7344.190263216384,367221664#1
1095295158,13.468766525,52.53473555,1904.45568319835,7217.308596871793,1081406149#0
1095295160,13.4646352,52.532847100000005,1619.7873229953693,7013.2233846457675,-1095295160#1
1095295161,13.4688396,52.531646566666666,1902.1228322573588,6873.638516304083,-1095295161#3
1096514991,13.484649666666668,52.54613866666667,3008.3359295752016,8462.859629188664,
1096685313,13.4856356,52.5495449,3083.1389885016833,8840.308125890791,
1096707407,13.48473935,52.547715249999996,3018.09926873981,8638.084428449161,
1096707410,13.485519866666666,52.54802563333333,3071.7455231765052,8671.495190396905,
1097987927,13.480641050000001,52.55264906666667,2751.7758411848918,9192.682092351839,
1100531503,13.470352375000001,52.53996935,2024.3518625632278,7797.145311430097,
1102343184,13.485743933333334,52.53400236666666,3054.209331345628,7111.466298734769,-1102343184#0
1102794388,13.456602566666668,52.54769995,1110.2966237670626,8676.817106229253,
1102794389,13.46279456,52.54934068,1534.0213861187804,8850.341600899585,
1104964388,13.471667190909091,52.53729778181818,2107.223516269005,7498.116855498403,
1123600232,13.473938425,52.5261658375,2235.077259988233,6256.732304044068,-1123600232#1
1123795363,13.484552,52.52641735,2955.6531621394097,6269.53629713878,1123795363
1123798425,13.4822472,52.528722599999995,2804.6958580651553,6529.217734544538,-1123798425#1
1123801423,13.484924633333334,52.53289543333333,2996.0561044698115,6989.516236610711,-1123801423#0
