time,vehicle_id,soc_percent,is_charging,station_id
29600.0,person33,46.815075,False,
29700.0,person28,73.7964875,False,
29700.0,person15,34.9236,False,
29700.0,person9,57.761275,False,
29700.0,person6,55.470925,False,
29700.0,person29,60.467275,False,
29700.0,person37,46.460725,True,CS_437325054#0_1
29700.0,person45,38.179675,False,
29700.0,person42,35.6118125,False,
29700.0,person38,66.769225,True,CS_541295978#1_0
29700.0,person41,44.062325,False,
29700.0,person35,41.1071125,False,
29700.0,person8,49.5049875,False,
29700.0,person31,53.3723125,True,CS_492340367#1_0
29700.0,person49,44.3476375,False,
29700.0,person50,51.1097625,False,
29700.0,person44,49.88155,True,CS_437325054#0_0
29700.0,person34,73.519075,False,
29700.0,person18,33.4482,False,
29700.0,person2,41.56935000000001,False,
29700.0,person33,46.815075,False,
29800.0,person28,73.7964875,False,
29800.0,person15,34.9236,False,
29800.0,person9,57.761275,False,
29800.0,person6,55.470925,False,
29800.0,person29,60.467275,False,
29800.0,person37,51.65078749999999,True,CS_437325054#0_1
29800.0,person45,38.179675,False,
29800.0,person42,35.6118125,False,
29800.0,person38,71.9592875,True,CS_541295978#1_0
29800.0,person41,44.062325,False,
29800.0,person35,41.1071125,False,
29800.0,person8,49.5049875,False,
29800.0,person23,43.0797375,False,
29800.0,person31,58.562375,True,CS_492340367#1_0
29800.0,person49,44.3476375,False,
29800.0,person50,51.1097625,False,
29800.0,person44,55.0716,True,CS_437325054#0_0
29800.0,person34,73.519075,False,
29800.0,person18,33.4482,False,
29800.0,person2,41.56935000000001,False,
29800.0,person33,46.815075,False,
29900.0,person28,73.7964875,False,
29900.0,person15,34.9236,False,
29900.0,person9,57.761275,False,
29900.0,person6,55.470925,False,
29900.0,person29,60.467275,False,
29900.0,person37,56.8408375,True,CS_437325054#0_1
29900.0,person45,38.179675,False,
29900.0,person42,35.6118125,False,
29900.0,person38,77.14935,True,CS_541295978#1_0
29900.0,person41,44.062325,False,
29900.0,person35,41.1071125,False,
29900.0,person8,49.5049875,False,
29900.0,person23,34.56895,True,CS_541295978#1_1
29900.0,person31,63.7524375,True,CS_492340367#1_0
29900.0,person49,44.3476375,False,
29900.0,person50,51.1097625,False,
29900.0,person44,60.2616625,True,CS_437325054#0_0
29900.0,person34,73.519075,False,
29900.0,person18,33.4482,False,
29900.0,person2,41.56935000000001,False,
29900.0,person33,46.815075,False,
29910.0,person23,34.567125,False,CS_541295978#1_1
29940.0,person31,61.7229625,False,
30000.0,person28,73.7964875,False,
30000.0,person15,34.9236,False,
30000.0,person9,57.761275,False,
30000.0,person6,55.470925,False,
30000.0,person29,60.467275,False,
30000.0,person37,62.0309,True,CS_437325054#0_1
30000.0,person45,38.179675,False,
30000.0,person14,44.0744625,False,
